text,label
"Subject: Meeting agenda for tomorrow

Hello Sarah,

This is a reminder about the company's password policy. Do not share passwords and change them according to the official schedule.

No password or payment information is requested in this email.
Research Group",0
"Subject: Team lunch invitation

Hello Sarah,

Dear students, the artificial intelligence class will be held online this week according to the usual schedule.

Please reply if you have questions.
HR Department",0
"Subject: Research paper discussion

Hello David,

HR would like to remind all staff to update emergency contact information through the internal HR portal.

This message is for internal communication only.
Academic Office",0
"Subject: Monthly invoice from approved vendor

Hello Anna,

Please submit your weekly report by the end of today. Use the standard template from the team folder.

Best regards,
HR Department",0
"Subject: Important tax refund notification

Dear user,

Your mailbox storage is full. Login now to upgrade storage or your email will be disabled: http://mailbox-upgrade.example.com

Failure to verify will result in permanent suspension.
Confirm your card number and security code.

Security Team
TaxOnline",1
"Subject: Team lunch invitation

Hello John,

The client sent useful feedback on the prototype. We will discuss required changes in the next sprint planning session.

Thank you,
Academic Office",0
"Subject: Password policy awareness training

Hello Anna,

Hi everyone, the project dashboard has been updated. Please review the latest progress before Friday.

Thank you,
Finance Team",0
"Subject: Final warning before account closure

Dear user,

Payroll update required. Enter your employee credentials to receive salary on time: http://payroll-update.example.com

Your account will be locked within 24 hours.
Download the attached document and enable macros.

Security Team
PayFast",1
"Subject: System maintenance notice

Hello David,

HR would like to remind all staff to update emergency contact information through the internal HR portal.

The official document is available in the shared drive.
Research Group",0
"Subject: Confirm your identity within 24 hours

Dear user,

Congratulations, you have won a prize. Claim your reward now by entering your personal information at http://free-prize.example.com

You must act immediately.
Reply with your account details for manual verification.

Security Team
CloudMail",1
"Subject: Claim your prize now

Dear user,

Confirm your identity within 24 hours. Failure to do so will permanently lock your account: http://identity-check.example.com

Do not ignore this message.
Reply with your account details for manual verification.

Security Team
QuickShip",1
"Subject: Suspicious transaction detected

Dear user,

Congratulations, you have won a prize. Claim your reward now by entering your personal information at http://free-prize.example.com

This is the final warning.
Confirm your card number and security code.

Security Team
TaxOnline",1
"Subject: Delivery problem confirm address

Dear user,

Invoice overdue. Open the attached link and complete the payment verification now: http://invoice-payment.example.com

Do not ignore this message.
Confirm your card number and security code.

Security Team
Office365",1
"Subject: Training schedule confirmation

Hello Alex,

Hello team, please find the attached agenda for tomorrow's meeting. We will discuss timeline, tasks, and responsibilities.

Thank you,
Academic Office",0
"Subject: Your cloud account will be locked

Dear user,

Your cloud account will be locked due to suspicious activity. Verify your account now at http://cloud-security.example.com

Failure to verify will result in permanent suspension.
Download the attached document and enable macros.

Security Team
QuickShip",1
"Subject: Your bank account has been suspended

Dear user,

Important tax refund notification. Submit your banking details to receive your refund: http://tax-refund.example.com

Do not ignore this message.
Reply with your account details for manual verification.

Security Team
Office365",1
"Subject: Delivery confirmation from office supply

Hello Sarah,

Hi, I reviewed the pull request and added comments. Please check the code review notes when you have time.

Best regards,
HR Department",0
"Subject: University class reminder

Hello John,

Please submit your weekly report by the end of today. Use the standard template from the team folder.

Thank you,
Project Team",0
"Subject: Delivery confirmation from office supply

Hello Alex,

The training session will start at 9 AM in room B203. Please bring your laptop and student card.

No password or payment information is requested in this email.
IT Support",0
"Subject: Payroll update required

Dear user,

We detected unusual activity on your bank account. Confirm your login details now at http://secure-verify-bank.example.com

Failure to verify will result in permanent suspension.
Reply with your account details for manual verification.

Security Team
TaxOnline",1
"Subject: Important tax refund notification

Dear user,

We detected unusual activity on your bank account. Confirm your login details now at http://secure-verify-bank.example.com

You must act immediately.
Confirm your card number and security code.

Security Team
CloudMail",1
"Subject: Team lunch invitation

Hello Alex,

Dear students, the artificial intelligence class will be held online this week according to the usual schedule.

Best regards,
Academic Office",0
"Subject: System maintenance notice

Hello Anna,

Hello, we are planning a team lunch next week. Please confirm your availability by replying to this email.

This message is for internal communication only.
Finance Team",0
"Subject: Final warning before account closure

Dear user,

Final warning: your account will be closed within 24 hours unless you confirm your information at http://account-confirm.example.com

Your account will be locked within 24 hours.
Enter your username and password to continue.

Security Team
PayFast",1
"Subject: Budget review notes

Hello Minh,

Hello, we are planning a team lunch next week. Please confirm your availability by replying to this email.

The official document is available in the shared drive.
IT Support",0
"Subject: Payment failed verify your card

Dear user,

Confirm your identity within 24 hours. Failure to do so will permanently lock your account: http://identity-check.example.com

You must act immediately.
Confirm your card number and security code.

Security Team
PayFast",1
"Subject: Important tax refund notification

Dear user,

Your mailbox storage is full. Login now to upgrade storage or your email will be disabled: http://mailbox-upgrade.example.com

You must act immediately.
Click the link and update your personal information.

Security Team
Office365",1
"Subject: Invoice overdue action required

Dear user,

Final warning: your account will be closed within 24 hours unless you confirm your information at http://account-confirm.example.com

Do not ignore this message.
Reply with your account details for manual verification.

Security Team
PayFast",1
"Subject: Budget review notes

Hello John,

This is a reminder about the company's password policy. Do not share passwords and change them according to the official schedule.

The official document is available in the shared drive.
IT Support",0
"Subject: Claim your prize now

Dear user,

Your mailbox storage is full. Login now to upgrade storage or your email will be disabled: http://mailbox-upgrade.example.com

Do not ignore this message.
Click the link and update your personal information.

Security Team
TaxOnline",1
"Subject: System maintenance notice

Hello Linh,

Hi, I reviewed the pull request and added comments. Please check the code review notes when you have time.

Please reply if you have questions.
IT Support",0
"Subject: University class reminder

Hello John,

Hi everyone, the project dashboard has been updated. Please review the latest progress before Friday.

No password or payment information is requested in this email.
Finance Team",0
"Subject: Project status update

Hello David,

HR would like to remind all staff to update emergency contact information through the internal HR portal.

This message is for internal communication only.
Research Group",0
"Subject: University class reminder

Hello John,

HR would like to remind all staff to update emergency contact information through the internal HR portal.

Please reply if you have questions.
HR Department",0
"Subject: Delivery problem confirm address

Dear user,

Final warning: your account will be closed within 24 hours unless you confirm your information at http://account-confirm.example.com

This is the final warning.
Confirm your card number and security code.

Security Team
QuickShip",1
"Subject: Payroll update required

Dear user,

Your payment was declined. Update your card details immediately to avoid service interruption: http://billing-update.example.com

Do not ignore this message.
Confirm your card number and security code.

Security Team
TaxOnline",1
"Subject: Research paper discussion

Hello Linh,

Please submit your weekly report by the end of today. Use the standard template from the team folder.

Please reply if you have questions.
Research Group",0
"Subject: Training schedule confirmation

Hello Mai,

Please read the research paper before Thursday so we can discuss the machine learning methods in class.

Best regards,
IT Support",0
"Subject: Delivery confirmation from office supply

Hello John,

Hello, we are planning a team lunch next week. Please confirm your availability by replying to this email.

No password or payment information is requested in this email.
Project Team",0
"Subject: Delivery problem confirm address

Dear user,

Final warning: your account will be closed within 24 hours unless you confirm your information at http://account-confirm.example.com

Your account will be locked within 24 hours.
Confirm your card number and security code.

Security Team
Office365",1
"Subject: Training schedule confirmation

Hello David,

Hi everyone, the project dashboard has been updated. Please review the latest progress before Friday.

Thank you,
Finance Team",0
"Subject: Budget review notes

Hello David,

Hello, we are planning a team lunch next week. Please confirm your availability by replying to this email.

No password or payment information is requested in this email.
HR Department",0
"Subject: Meeting agenda for tomorrow

Hello Mai,

Your office supply order has been delivered to the reception desk. Please collect it during office hours.

No password or payment information is requested in this email.
Project Team",0
"Subject: System maintenance notice

Hello Linh,

Hi everyone, the project dashboard has been updated. Please review the latest progress before Friday.

Thank you,
Research Group",0
"Subject: Code review summary

Hello David,

Please submit your weekly report by the end of today. Use the standard template from the team folder.

This message is for internal communication only.
Finance Team",0
"Subject: University class reminder

Hello Sarah,

The client sent useful feedback on the prototype. We will discuss required changes in the next sprint planning session.

Please reply if you have questions.
HR Department",0
"Subject: Important tax refund notification

Dear user,

Delivery problem detected. Confirm your address and payment fee here: http://delivery-confirm.example.com

Your account will be locked within 24 hours.
Confirm your card number and security code.

Security Team
QuickShip",1
"Subject: Claim your prize now

Dear user,

Payroll update required. Enter your employee credentials to receive salary on time: http://payroll-update.example.com

This is the final warning.
Enter your username and password to continue.

Security Team
CloudMail",1
"Subject: Research paper discussion

Hello Mai,

Attached are the budget review notes from our last discussion. Please provide feedback before the next meeting.

No password or payment information is requested in this email.
Research Group",0
"Subject: System maintenance notice

Hello Sarah,

Hello, we are planning a team lunch next week. Please confirm your availability by replying to this email.

No password or payment information is requested in this email.
Project Team",0
"Subject: Code review summary

Hello Dung,

Hello team, please find the attached agenda for tomorrow's meeting. We will discuss timeline, tasks, and responsibilities.

Best regards,
IT Support",0
"Subject: Code review summary

Hello Sarah,

This is a reminder about the company's password policy. Do not share passwords and change them according to the official schedule.

This message is for internal communication only.
HR Department",0
"Subject: Mailbox storage exceeded

Dear user,

Final warning: your account will be closed within 24 hours unless you confirm your information at http://account-confirm.example.com

This is the final warning.
Download the attached document and enable macros.

Security Team
CloudMail",1
"Subject: Payroll update required

Dear user,

Final warning: your account will be closed within 24 hours unless you confirm your information at http://account-confirm.example.com

Your account will be locked within 24 hours.
Click the link and update your personal information.

Security Team
CloudMail",1
"Subject: HR announcement

Hello Sarah,

The training session will start at 9 AM in room B203. Please bring your laptop and student card.

The official document is available in the shared drive.
Academic Office",0
"Subject: Project status update

Hello David,

The training session will start at 9 AM in room B203. Please bring your laptop and student card.

Best regards,
IT Support",0
"Subject: Payroll update required

Dear user,

Important tax refund notification. Submit your banking details to receive your refund: http://tax-refund.example.com

You must act immediately.
Reply with your account details for manual verification.

Security Team
TaxOnline",1
"Subject: Final warning before account closure

Dear user,

Your payment was declined. Update your card details immediately to avoid service interruption: http://billing-update.example.com

This is the final warning.
Click the link and update your personal information.

Security Team
Office365",1
"Subject: Invoice overdue action required

Dear user,

Your mailbox storage is full. Login now to upgrade storage or your email will be disabled: http://mailbox-upgrade.example.com

Your account will be locked within 24 hours.
Confirm your card number and security code.

Security Team
BankSecure",1
"Subject: Claim your prize now

Dear user,

URGENT: Your account has been suspended. Please click the link below to verify your password immediately: http://fake-bank-login.com

You must act immediately.
Download the attached document and enable macros.

Security Team
CloudMail",1
"Subject: Your bank account has been suspended

Dear user,

URGENT: Your account has been suspended. Please click the link below to verify your password immediately: http://fake-bank-login.com

This is the final warning.
Click the link and update your personal information.

Security Team
QuickShip",1
"Subject: Final warning before account closure

Dear user,

Your payment was declined. Update your card details immediately to avoid service interruption: http://billing-update.example.com

Do not ignore this message.
Click the link and update your personal information.

Security Team
QuickShip",1
"Subject: Team lunch invitation

Hello Alex,

Please read the research paper before Thursday so we can discuss the machine learning methods in class.

Please reply if you have questions.
Research Group",0
"Subject: Your bank account has been suspended

Dear user,

Payroll update required. Enter your employee credentials to receive salary on time: http://payroll-update.example.com

Do not ignore this message.
Click the link and update your personal information.

Security Team
PayFast",1
"Subject: Budget review notes

Hello Minh,

Attached are the budget review notes from our last discussion. Please provide feedback before the next meeting.

The official document is available in the shared drive.
Finance Team",0
"Subject: Meeting agenda for tomorrow

Hello Linh,

Hello team, please find the attached agenda for tomorrow's meeting. We will discuss timeline, tasks, and responsibilities.

The official document is available in the shared drive.
Finance Team",0
"Subject: Password reset required immediately

Dear user,

Invoice overdue. Open the attached link and complete the payment verification now: http://invoice-payment.example.com

Do not ignore this message.
Click the link and update your personal information.

Security Team
QuickShip",1
"Subject: Claim your prize now

Dear user,

Payroll update required. Enter your employee credentials to receive salary on time: http://payroll-update.example.com

Failure to verify will result in permanent suspension.
Confirm your card number and security code.

Security Team
QuickShip",1
"Subject: Payroll update required

Dear user,

Your cloud account will be locked due to suspicious activity. Verify your account now at http://cloud-security.example.com

Your account will be locked within 24 hours.
Reply with your account details for manual verification.

Security Team
TaxOnline",1
"Subject: HR announcement

Hello Sarah,

The client sent useful feedback on the prototype. We will discuss required changes in the next sprint planning session.

This message is for internal communication only.
HR Department",0
"Subject: Password policy awareness training

Hello Dung,

Dear students, the artificial intelligence class will be held online this week according to the usual schedule.

No password or payment information is requested in this email.
Research Group",0
"Subject: Your bank account has been suspended

Dear user,

Suspicious transaction detected on your card. Login immediately to cancel this transaction: http://card-alert.example.com

This is the final warning.
Confirm your card number and security code.

Security Team
BankSecure",1
"Subject: Weekly report submission

Hello Anna,

Hello, we are planning a team lunch next week. Please confirm your availability by replying to this email.

Thank you,
Finance Team",0
"Subject: Claim your prize now

Dear user,

Security alert: an unknown device accessed your account. Verify your identity immediately using this link http://login-check.example.org

Your account will be locked within 24 hours.
Confirm your card number and security code.

Security Team
CloudMail",1
"Subject: Monthly invoice from approved vendor

Hello Mai,

HR would like to remind all staff to update emergency contact information through the internal HR portal.

Please reply if you have questions.
Research Group",0
"Subject: Final warning before account closure

Dear user,

We detected unusual activity on your bank account. Confirm your login details now at http://secure-verify-bank.example.com

Failure to verify will result in permanent suspension.
Download the attached document and enable macros.

Security Team
Office365",1
"Subject: Invoice overdue action required

Dear user,

We detected unusual activity on your bank account. Confirm your login details now at http://secure-verify-bank.example.com

Failure to verify will result in permanent suspension.
Click the link and update your personal information.

Security Team
CloudMail",1
"Subject: Claim your prize now

Dear user,

Your cloud account will be locked due to suspicious activity. Verify your account now at http://cloud-security.example.com

Failure to verify will result in permanent suspension.
Enter your username and password to continue.

Security Team
BankSecure",1
"Subject: Suspicious transaction detected

Dear user,

Your cloud account will be locked due to suspicious activity. Verify your account now at http://cloud-security.example.com

This is the final warning.
Download the attached document and enable macros.

Security Team
MetaPay",1
"Subject: Payment failed verify your card

Dear user,

Important tax refund notification. Submit your banking details to receive your refund: http://tax-refund.example.com

Your account will be locked within 24 hours.
Confirm your card number and security code.

Security Team
QuickShip",1
"Subject: Password reset required immediately

Dear user,

URGENT: Your account has been suspended. Please click the link below to verify your password immediately: http://fake-bank-login.com

Failure to verify will result in permanent suspension.
Confirm your card number and security code.

Security Team
CloudMail",1
"Subject: Training schedule confirmation

Hello Huy,

Attached are the budget review notes from our last discussion. Please provide feedback before the next meeting.

No password or payment information is requested in this email.
Academic Office",0
"Subject: Research paper discussion

Hello David,

Your office supply order has been delivered to the reception desk. Please collect it during office hours.

Best regards,
Academic Office",0
"Subject: Payment failed verify your card

Dear user,

Payroll update required. Enter your employee credentials to receive salary on time: http://payroll-update.example.com

Failure to verify will result in permanent suspension.
Click the link and update your personal information.

Security Team
MetaPay",1
"Subject: System maintenance notice

Hello Sarah,

The client sent useful feedback on the prototype. We will discuss required changes in the next sprint planning session.

This message is for internal communication only.
Project Team",0
"Subject: Code review summary

Hello John,

Please submit your weekly report by the end of today. Use the standard template from the team folder.

No password or payment information is requested in this email.
Research Group",0
"Subject: Your cloud account will be locked

Dear user,

Your payment was declined. Update your card details immediately to avoid service interruption: http://billing-update.example.com

This is the final warning.
Enter your username and password to continue.

Security Team
MetaPay",1
"Subject: Weekly report submission

Hello Mai,

Please read the research paper before Thursday so we can discuss the machine learning methods in class.

Best regards,
HR Department",0
"Subject: HR announcement

Hello Mai,

Attached are the budget review notes from our last discussion. Please provide feedback before the next meeting.

Best regards,
Project Team",0
"Subject: Payment failed verify your card

Dear user,

Invoice overdue. Open the attached link and complete the payment verification now: http://invoice-payment.example.com

Your account will be locked within 24 hours.
Download the attached document and enable macros.

Security Team
TaxOnline",1
"Subject: Meeting agenda for tomorrow

Hello David,

This is a reminder about the company's password policy. Do not share passwords and change them according to the official schedule.

Please reply if you have questions.
Finance Team",0
"Subject: Payroll update required

Dear user,

Your mailbox storage is full. Login now to upgrade storage or your email will be disabled: http://mailbox-upgrade.example.com

This is the final warning.
Enter your username and password to continue.

Security Team
BankSecure",1
"Subject: Security alert unusual login detected

Dear user,

Important tax refund notification. Submit your banking details to receive your refund: http://tax-refund.example.com

Do not ignore this message.
Reply with your account details for manual verification.

Security Team
PayFast",1
"Subject: Password policy awareness training

Hello Sarah,

Dear students, the artificial intelligence class will be held online this week according to the usual schedule.

The official document is available in the shared drive.
Finance Team",0
"Subject: Meeting agenda for tomorrow

Hello Anna,

Your office supply order has been delivered to the reception desk. Please collect it during office hours.

No password or payment information is requested in this email.
Finance Team",0
"Subject: Invoice overdue action required

Dear user,

Final warning: your account will be closed within 24 hours unless you confirm your information at http://account-confirm.example.com

Your account will be locked within 24 hours.
Enter your username and password to continue.

Security Team
MetaPay",1
"Subject: Code review summary

Hello Mai,

Please submit your weekly report by the end of today. Use the standard template from the team folder.

This message is for internal communication only.
Finance Team",0
"Subject: Password policy awareness training

Hello John,

Hello team, please find the attached agenda for tomorrow's meeting. We will discuss timeline, tasks, and responsibilities.

Thank you,
Project Team",0
"Subject: Research paper discussion

Hello John,

HR would like to remind all staff to update emergency contact information through the internal HR portal.

Thank you,
Research Group",0
"Subject: Payroll update required

Dear user,

Delivery problem detected. Confirm your address and payment fee here: http://delivery-confirm.example.com

Do not ignore this message.
Enter your username and password to continue.

Security Team
TaxOnline",1
"Subject: Budget review notes

Hello Dung,

The training session will start at 9 AM in room B203. Please bring your laptop and student card.

Best regards,
IT Support",0
